uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks,publicationDate,release
aff1f602-a888-4816-af21-e8e01e975c34,SCBI_013.tickPlot.tck,SCBI_013,2018-07-09T17:22:00Z,2018-09-20T16:00:00Z,SCBI_013.20180709,SCBI_013.20180709.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,10,OK,90% ethanol,USNMENT01482044,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
ad964c6a-6cbf-4a6b-8845-885d47f66eaf,SCBI_002.tickPlot.tck,SCBI_002,2018-07-09T18:04:00Z,2018-09-20T16:00:00Z,SCBI_002.20180709,SCBI_002.20180709.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,USNMENT01482041,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
22b267b6-ba3c-464d-80dd-e3f401be1734,SCBI_002.tickPlot.tck,SCBI_002,2018-07-09T18:04:00Z,2018-09-20T16:00:00Z,SCBI_002.20180709,SCBI_002.20180709.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,10,OK,90% ethanol,USNMENT01482051,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
c51dca5f-46c6-4eb8-b1f2-976e83de1c5c,SCBI_002.tickPlot.tck,SCBI_002,2018-07-09T18:04:00Z,2018-09-20T16:00:00Z,SCBI_002.20180709,SCBI_002.20180709.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT01482046,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
e4277f62-5fc0-43ba-9bfd-8d5f2bd45c1d,SCBI_013.tickPlot.tck,SCBI_013,2018-07-30T12:45:00Z,2018-11-03T16:00:00Z,SCBI_013.20180730,SCBI_013.20180730.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,1,OK,90% ethanol,USNMENT01482646,NA,Arianna Gibbs,Georgia Southern University,site-year possibly subsampled in ID lab counts,20201218T121602Z,RELEASE-2021
0227a7f1-5a71-450f-ba50-86663ac24cf8,SCBI_013.tickPlot.tck,SCBI_013,2018-07-30T12:45:00Z,2018-11-03T16:00:00Z,SCBI_013.20180730,SCBI_013.20180730.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,USNMENT01482643,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
3192be1c-4ad1-478a-a5a5-a1c7509119f5,SCBI_013.tickPlot.tck,SCBI_013,2018-07-30T12:45:00Z,2018-11-15T17:00:00Z,SCBI_013.20180730,SCBI_013.20180730.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,90% ethanol,USNMENT01482645,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
be08c14a-bc7c-4a88-abe8-f055d6fd3b92,SCBI_013.tickPlot.tck,SCBI_013,2018-07-30T12:45:00Z,2018-11-10T17:00:00Z,SCBI_013.20180730,SCBI_013.20180730.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,90% ethanol,USNMENT01482644,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
1cdb0ee2-a3fd-494a-a4a4-dc100d7ce429,SCBI_006.tickPlot.tck,SCBI_006,2018-07-30T14:26:00Z,2018-11-15T17:00:00Z,SCBI_006.20180730,SCBI_006.20180730.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,90% ethanol,USNMENT01482630,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
357c0bfe-c1c5-49ef-8e4e-351e25671686,SCBI_006.tickPlot.tck,SCBI_006,2018-07-30T14:26:00Z,2018-11-03T16:00:00Z,SCBI_006.20180730,SCBI_006.20180730.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,1,OK,90% ethanol,USNMENT01482631,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
29a652b1-60d1-4afa-a128-d3d5f9a9a4f2,SCBI_007.tickPlot.tck,SCBI_007,2018-07-30T14:51:00Z,2018-11-10T17:00:00Z,SCBI_007.20180730,SCBI_007.20180730.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,6,OK,90% ethanol,USNMENT01482649,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
9ad2834a-ef29-47bb-a2e1-21a62f36b7db,SCBI_007.tickPlot.tck,SCBI_007,2018-07-30T14:51:00Z,2018-11-15T17:00:00Z,SCBI_007.20180730,SCBI_007.20180730.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT01482650,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
d039189f-84d3-4ec3-a616-2aa744c5b3fe,SCBI_039.tickPlot.tck,SCBI_039,2018-07-30T15:03:00Z,2018-11-03T16:00:00Z,SCBI_039.20180730,SCBI_039.20180730.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,NA,NA,NA,Dermacentor,NA,variabilis,NA,NA,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT01482625,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
81594488-5971-486a-a2fb-ff505a0b1b24,SCBI_039.tickPlot.tck,SCBI_039,2018-07-30T15:03:00Z,2018-11-10T17:00:00Z,SCBI_039.20180730,SCBI_039.20180730.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT00986090,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
f57e00c6-5534-4644-b5b1-78a22a88c069,SCBI_039.tickPlot.tck,SCBI_039,2018-07-30T15:03:00Z,2018-11-10T17:00:00Z,SCBI_039.20180730,SCBI_039.20180730.HAELON.N,Haemaphysalis longicornis,HAELON,species,Ixodidae,NA,NA,NA,Haemaphysalis,NA,longicornis,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Nymph,1,OK,90% ethanol,USNMENT01482626,NA,Lorenza Beati,Georgia Southern University,NA,20201218T121602Z,RELEASE-2021
ec97022f-2c2d-4974-ade8-66daaa30f3ac,SCBI_005.tickPlot.tck,SCBI_005,2018-08-06T16:55:00Z,2018-11-10T17:00:00Z,SCBI_005.20180806,SCBI_005.20180806.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT01482651,NA,Lorenza Beati,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
7a63ca6d-4934-4e4d-8d1f-d649dd596323,SCBI_005.tickPlot.tck,SCBI_005,2018-08-06T16:55:00Z,2018-11-03T16:00:00Z,SCBI_005.20180806,SCBI_005.20180806.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,100,OK,90% ethanol,USNMENT01482652,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
2f073ddb-2d92-4898-908d-8e729653c6cd,SCBI_002.tickPlot.tck,SCBI_002,2018-08-06T18:00:00Z,2018-11-15T17:00:00Z,SCBI_002.20180806,SCBI_002.20180806.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,90% ethanol,USNMENT01482653,NA,Lorenza Beati,Georgia Southern University,site-year possibly subsampled in ID lab counts,20201218T145705Z,RELEASE-2021
5ca3b312-e2ac-4c07-9106-39c601bb769d,SCBI_002.tickPlot.tck,SCBI_002,2018-08-06T18:00:00Z,2018-11-03T16:00:00Z,SCBI_002.20180806,SCBI_002.20180806.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,629,OK,90% ethanol,USNMENT01482655,NA,Arianna Gibbs,Georgia Southern University,site-year possibly subsampled in ID lab counts,20201218T145705Z,RELEASE-2021
5bcd7392-79a0-4944-bc71-bb6e540c17a8,SCBI_002.tickPlot.tck,SCBI_002,2018-08-06T18:00:00Z,2018-11-10T17:00:00Z,SCBI_002.20180806,SCBI_002.20180806.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,90% ethanol,USNMENT01482654,NA,Lorenza Beati,Georgia Southern University,site-year possibly subsampled in ID lab counts,20201218T145705Z,RELEASE-2021
9164adf5-89e4-4151-b7f7-6f07e81e49c8,SCBI_007.tickPlot.tck,SCBI_007,2018-08-23T13:50:00Z,2018-11-03T16:00:00Z,SCBI_007.20180823,SCBI_007.20180823.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,298,OK,90% ethanol,USNMENT01482656,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
0963f5d9-78e2-4ffb-b881-700c77019ccf,SCBI_002.tickPlot.tck,SCBI_002,2018-08-23T15:29:00Z,2018-11-15T17:00:00Z,SCBI_002.20180823,SCBI_002.20180823.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT01482628,NA,Lorenza Beati,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
473e6abb-80ff-47d5-a423-f066db7bb27a,SCBI_002.tickPlot.tck,SCBI_002,2018-08-23T15:29:00Z,2018-11-03T16:00:00Z,SCBI_002.20180823,SCBI_002.20180823.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,190,OK,90% ethanol,USNMENT01482629,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
b5c277e2-6d46-46d1-a8cb-c5725273f387,SCBI_002.tickPlot.tck,SCBI_002,2018-08-23T15:29:00Z,2018-11-10T17:00:00Z,SCBI_002.20180823,SCBI_002.20180823.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT01482627,NA,Lorenza Beati,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
a1142bc8-7897-4889-951e-1851d6d06b06,SCBI_006.tickPlot.tck,SCBI_006,2018-08-23T16:49:00Z,2018-11-03T16:00:00Z,SCBI_006.20180823,SCBI_006.20180823.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,21,OK,90% ethanol,USNMENT01482634,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
b7495680-a4f9-4b8d-8cf8-2bf9082af7d8,SCBI_013.tickPlot.tck,SCBI_013,2018-08-24T15:35:00Z,2018-11-03T16:00:00Z,SCBI_013.20180824,SCBI_013.20180824.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,5,OK,90% ethanol,USNMENT01482638,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
2ff796f8-0318-48fb-8c42-5e00f0f20cf7,SCBI_013.tickPlot.tck,SCBI_013,2018-08-24T15:35:00Z,2018-11-10T17:00:00Z,SCBI_013.20180824,SCBI_013.20180824.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,2,OK,90% ethanol,USNMENT01482637,NA,Lorenza Beati,Georgia Southern University,NA,20201218T145705Z,RELEASE-2021
6cd92063-6b6f-43a4-9c4c-efa48a2712dd,SCBI_007.tickPlot.tck,SCBI_007,2018-09-19T16:23:00Z,2018-11-03T16:00:00Z,SCBI_007.20180919,SCBI_007.20180919.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,7,OK,90% ethanol,USNMENT01482636,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T144607Z,RELEASE-2021
9a674850-bee0-4345-957a-42e86eaf82c3,SCBI_006.tickPlot.tck,SCBI_006,2018-09-19T17:31:00Z,2018-11-03T16:00:00Z,SCBI_006.20180919,SCBI_006.20180919.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,1,OK,90% ethanol,USNMENT01482632,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T144607Z,RELEASE-2021
7b592278-49f1-4572-8e8a-32ba10d3158c,SCBI_013.tickPlot.tck,SCBI_013,2018-09-19T18:25:00Z,2018-11-03T16:00:00Z,SCBI_013.20180919,SCBI_013.20180919.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,3,OK,90% ethanol,USNMENT01482635,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T144607Z,RELEASE-2021
98816513-900b-4d76-a7ce-614dded11b9c,SCBI_002.tickPlot.tck,SCBI_002,2018-09-19T18:33:00Z,2018-11-15T17:00:00Z,SCBI_002.20180919,SCBI_002.20180919.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT01482633,NA,Lorenza Beati,Georgia Southern University,NA,20201218T144607Z,RELEASE-2021
23297a20-317c-45ad-b82c-a0390f224ad4,SCBI_039.tickPlot.tck,SCBI_039,2018-09-20T13:00:00Z,2018-11-10T17:00:00Z,SCBI_039.20180920,SCBI_039.20180920.HAELON.N,Haemaphysalis longicornis,HAELON,species,Ixodidae,NA,NA,NA,Haemaphysalis,NA,longicornis,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Nymph,1,OK,90% ethanol,USNMENT01482639,NA,Lorenza Beati,Georgia Southern University,NA,20201218T144607Z,RELEASE-2021
cd39e4d0-c180-4985-aee2-50b137ba23ad,SCBI_039.tickPlot.tck,SCBI_039,2018-09-20T13:00:00Z,2018-11-03T16:00:00Z,SCBI_039.20180920,SCBI_039.20180920.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,43,OK,90% ethanol,USNMENT01482640,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T144607Z,RELEASE-2021
d706d880-26b4-41f4-b778-9b67c9986919,SCBI_039.tickPlot.tck,SCBI_039,2018-10-01T14:36:00Z,2018-11-03T16:00:00Z,SCBI_039.20181001,SCBI_039.20181001.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,14,OK,90% ethanol,USNMENT01482641,NA,Arianna Gibbs,Georgia Southern University,site-year possibly subsampled in ID lab counts,20201218T141055Z,RELEASE-2021
072f9570-a055-41a6-ab44-a765cfca76b3,SCBI_013.tickPlot.tck,SCBI_013,2018-10-01T15:47:00Z,2018-11-03T16:00:00Z,SCBI_013.20181001,SCBI_013.20181001.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,81,OK,90% ethanol,USNMENT01482647,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T141055Z,RELEASE-2021
3fadd4f6-16da-45c2-b138-fe9910e62d33,SCBI_006.tickPlot.tck,SCBI_006,2018-10-01T16:20:00Z,2018-11-03T16:00:00Z,SCBI_006.20181001,SCBI_006.20181001.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,18,OK,90% ethanol,USNMENT01482642,NA,Arianna Gibbs,Georgia Southern University,site-year possibly subsampled in ID lab counts,20201218T141055Z,RELEASE-2021
6cfaeda6-46d6-4ba0-b108-00c0d253f76f,SCBI_002.tickPlot.tck,SCBI_002,2018-10-01T17:18:00Z,2018-11-03T16:00:00Z,SCBI_002.20181001,SCBI_002.20181001.L,Ixodida sp.,IXOSP2,order,NA,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,2,OK,90% ethanol,USNMENT01482648,NA,Arianna Gibbs,Georgia Southern University,NA,20201218T141055Z,RELEASE-2021
4045bb4a-7ee0-4936-bda9-6729c880af62,SCBI_014.tickPlot.tck,SCBI_014,2019-03-25T12:47:00Z,2020-01-30T17:00:00Z,SCBI_014.20190325,SCBI_014.20190325.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,NA,NA,NA,NA,NA,sp.,NA,NA,NA,GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Larva,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T175540Z,RELEASE-2021
9221d83c-b190-4bf5-a373-1856b11ebdf0,SCBI_006.tickPlot.tck,SCBI_006,2019-03-25T12:49:00Z,2019-12-13T17:00:00Z,SCBI_006.20190325,SCBI_006.20190325.HAELON.N,Haemaphysalis longicornis,HAELON,species,Ixodidae,NA,NA,NA,Haemaphysalis,NA,longicornis,NA,NA,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448",GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Nymph,3,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T175540Z,RELEASE-2021
eec70c0e-b72e-43fd-8823-565e9730a2d5,SCBI_006.tickPlot.tck,SCBI_006,2019-03-25T12:49:00Z,2019-12-13T17:00:00Z,SCBI_006.20190325,SCBI_006.20190325.IXOSCA.M,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T175540Z,RELEASE-2021
1b4d7e6a-542b-432a-b576-5a299c3bcd45,SCBI_013.tickPlot.tck,SCBI_013,2019-03-25T14:18:00Z,2019-12-13T17:00:00Z,SCBI_013.20190325,SCBI_013.20190325.IXOSCA.M,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T175540Z,RELEASE-2021
92342db1-8d64-4cb9-95f3-ce9280e31e49,SCBI_007.tickPlot.tck,SCBI_007,2019-03-25T14:54:00Z,2019-12-13T17:00:00Z,SCBI_007.20190325,SCBI_007.20190325.IXOSCA.M,Ixodes scapularis,IXOSCA,species,Ixodidae,NA,NA,NA,Ixodes,NA,scapularis,NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T175540Z,RELEASE-2021
d7f01b4f-e58e-490d-a20e-9747be66e2e2,SCBI_007.tickPlot.tck,SCBI_007,2019-04-16T15:16:00Z,2019-12-13T17:00:00Z,SCBI_007.20190416,SCBI_007.20190416.HAELON.N,Haemaphysalis longicornis,HAELON,species,Ixodidae,NA,NA,NA,Haemaphysalis,NA,longicornis,NA,NA,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448",GSU_tickIdentification_SOP_2016-11-01.pdf,NA,Nymph,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163653Z,RELEASE-2021
b598d986-fa9f-42b9-8206-1f43bd5aa2ff,SCBI_014.tickPlot.tck,SCBI_014,2019-04-16T17:38:00Z,2019-12-13T17:00:00Z,SCBI_014.20190416,SCBI_014.20190416.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,2,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163653Z,RELEASE-2021
891184e2-c129-4970-9f55-c2d36a33a568,SCBI_002.tickPlot.tck,SCBI_002,2019-04-16T18:11:00Z,2019-12-13T17:00:00Z,SCBI_002.20190416,SCBI_002.20190416.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,NA,NA,NA,Amblyomma,NA,americanum,NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,1,OK,95% ethanol,NA,NA,L. Beati,Georgia Southern University,NA,20201218T163653Z,RELEASE-2021
